F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
542.2628910681,1661.553789746263,2262.3625755150692,2.8305911307050153,3.157389127615815,3.931617051802318,5512.820512820513,0.003776923763230369,1.7077471655328798,0.155,0.4378531073446327,0-0-1-2,eyF,UT_011,intvr,1,fave,366.7775808839874,42.23028170323701,5,okay,1,0.33000000000000007,"","",K,#,K,"",final
457.33651175349706,1664.2743589943761,2702.713724672839,2.821838875841657,3.9201833276760505,4.131262174785929,6051.282051282051,0.015490285048862094,5.24274716553288,0.025,0.04432624113475177,0-0-9-1,eyF,UT_011,intvr,1,fave,109.50278115754709,38.65691022989533,5,say,1,0.5399999999999991,just,"",S,#,S,"",final
569.408999437636,1730.887029152386,2215.1122977062264,3.5562252578048468,3.695599470914606,4.568217972558304,5692.3076923076915,0.001904147617793065,16.65274616553288,0.025,0.26595744680851063,0-0-32-2,eyF,UT_011,intvr,1,fave,NaN,44.68492677750895,5,okay,1,0.07000000000000028,"","",K,#,K,"",final
428.9371733808645,1773.6757822742418,2438.1726392763458,2.7266222110912257,3.270557015778738,3.7894495203439056,5512.820512820513,0.0010128635435493814,54.51154516553288,0.025,0.12254901960784315,0-0-140-0,eyF,UT_011,intvr,1,fave,215.4211601683326,39.915396771132215,5,a,1,0.1800009999999972,into,reading,#,#,Tuw,R,coextensive
446.40148889717267,1959.8976742463096,2643.513567180758,3.5312413049913656,3.1926706242089473,3.941602687678748,6051.282051282051,0.0019187291763557255,57.60154616553288,0.025,0.11160714285714286,0-0-151-0,eyF,UT_011,intvr,1,fave,90.82019073075509,35.23032666206818,5,a,1,0.19999999999999574,"",list,#,#,"",L,coextensive
637.3297850657585,1534.104736718389,2231.108784650491,3.071924882725369,3.376071488642044,4.369948147654563,5692.3076923076915,0.002422593914854689,274.1969474965986,0.059000000000000004,0.3597560975609756,0-0-263-2,eyF,UT_011,intvr,1,fave,111.79282645891254,41.39155505491807,5,okay,1,0.1399839999999699,"","",K,#,K,"",final
465.4436855655138,1785.410951015227,2467.0414923048056,2.5521122502689266,3.1271040811616775,3.9308459214573985,5692.3076923076915,0.00042707384569997195,280.70493216553285,0.05500000000000001,0.3571428571428572,0-0-284-1,eyF,UT_011,intvr,1,fave,429.55294228309015,42.19554617281537,5,day,1,0.13000499999998283,typical,looks,D,#,D,L,final
482.3519515856227,1755.9194510394527,2460.3419573240985,3.111362193237353,3.288985637722482,3.986208812588845,5333.333333333333,0.0018299744768922638,286.2381458344671,0.07100000000000001,0.49305555555555564,0-0-296-1,eyF,UT_011,intvr,1,fave,374.71188008574404,51.330268770887116,5,day,1,0.11999500000001717,typical,for,D,#,D,F,final
640.5129861331502,2018.5425456486735,2404.9562980462683,3.526682650681631,3.587700504342563,4.102955740662858,4794.871794871795,0.029965419193672252,416.17815616553287,0.205,0.6972789115646257,0-0-307-1,eyF,UT_011,intvr,1,fave,110.12640881810263,41.98177826506859,5,day,1,0.2699890000000096,full,"",D,#,D,"",final
435.2884504325233,1782.2695856039925,2694.327532188986,3.214723924026107,3.7304036384837516,3.874216273435507,6230.7692307692305,0.003671150125127292,701.8708344965987,0.025,0.04960317460317461,0-0-462-1,eyF,UT_011,intvr,1,fave,127.91499939260765,41.32506422817856,5,say,1,0.4799809999999525,you,"",S,#,S,"",final
446.04618604208014,1260.8068476220337,2050.1614635722144,2.425909245485322,3.9314719778550873,4.517286489986026,3538.4615384615386,0.01564398828277057,3.50274716553288,0.025,0.11160714285714286,0-0-4-1,owF,UT_011,intvr,1,fave,135.95651898048206,40.876683626470744,5,so,1,0.19999999999999973,[bracketed],"",S,#,S,"",final
402.4891665969779,987.1365762272194,2433.818573752886,2.5629794673281734,4.019521423567972,4.108135798349078,4615.384615384615,0.03190944503835352,19.14074616553288,0.181,0.3739669421487603,0-0-36-1,owF,UT_011,intvr,1,fave,155.64753417458712,48.23487424193308,5,so,1,0.4600010000000019,"","",S,#,S,"",final
416.2899085473198,1028.1767089761815,2546.4086186294603,3.4609082510258875,3.812234596879212,3.9798572588412267,4615.384615384615,0.022676493426701083,22.27174716553288,0.043,0.2792207792207792,0-0-41-1,owF,UT_011,intvr,1,fave,706.0956445732924,40.14366689896198,5,so,1,0.12999900000000153,[bracketed],"",S,#,S,"",final
451.82610538241704,968.7580708230646,1990.4741024615942,3.8434515035826213,4.153279084645028,4.3882382912344235,4256.410256410256,0.0011277458332943266,36.03544816553288,0.025,0.33783783783783783,0-0-86-1,owF,UT_011,intvr,1,fave,NaN,44.8857968249079,5,know,1,0.05000000000000426,you,some,N,#,N,S,final
629.925207603086,1190.9046245183217,1891.5799358163326,3.883141310440294,3.7616607559065804,4.405136683623905,3897.4358974358975,0.019487765912584158,39.20544616553288,0.025,0.13586956521739132,0-0-94-1,owF,UT_011,intvr,1,fave,97.52120250600409,37.98986416214236,5,know,1,0.1600000000000037,you,"",N,#,N,"",final
475.5330745165208,1138.7879989784233,2411.9853771673047,2.6872746233430482,3.641551154916463,3.604671441600431,4794.871794871795,0.009455124600006288,42.756447165532876,0.047,0.10352422907488987,0-0-107-3,owF,UT_011,intvr,1,fave,97.70592776004332,47.02050393251984,5,also,0,0.4300009999999972,then,"",S,#,S,"",final
552.7696878755593,1174.408824930893,1906.0227697113103,3.0458658093335718,3.442341353903281,4.472422300078073,3717.948717948718,0.010072408538172503,48.18844816553288,0.051000000000000004,0.15740740740740738,0-0-118-1,owF,UT_011,intvr,1,fave,231.04370825875472,39.736675845446946,5,so,1,0.2999989999999997,"","",S,#,S,"",final
958.3011710807191,2940.960470744754,5279.756717283019,4.29048571605927,4.454914330394052,4.934043935267266,8923.076923076922,0.006804666323415213,49.41544616553288,0.025,0.17361111111111113,0-0-123-1,owF,UT_011,intvr,1,fave,437.9313793018765,39.2084371964603,5,know,1,0.11999800000000249,you,"",N,#,N,"",final
460.087010596796,1118.2467246629792,2267.4479061575407,3.378825007510331,3.741663823504381,4.242009160680554,4974.358974358975,0.000444847491399871,65.56954816553286,0.025,0.26595744680851063,0-0-173-1,owF,UT_011,intvr,1,fave,-360841.1866335729,39.75828088814272,5,know,1,0.07000000000000739,you,just,N,#,N,JH,final
456.8126828469133,1245.6862076573043,1916.8983118412834,3.522504160997546,3.1954667616300667,4.725771856471225,4256.410256410256,0.008826498589756012,421.4417658344671,0.043000000000000003,0.1569343065693431,0-0-312-1,owF,UT_011,intvr,1,fave,195.32841186474417,49.39063942259448,5,so,1,0.25,"","",S,#,S,"",final
407.7669324573547,1334.4949784784744,2520.764426373665,2.32072759170861,3.9756560469545645,4.270005415736343,4256.410256410256,0.0014656687487429902,488.8628508344671,0.025,0.20161290322580647,0-0-333-1,owF,UT_011,intvr,1,fave,163.10755835656846,47.17131999507996,5,so,1,0.10000600000000759,"",can,S,#,S,K,final
501.4809740723354,1423.7256151871463,2464.338210694643,2.2401730228474577,3.9390702225004475,4.386690064929647,4435.897435897436,0.005114704803031267,490.5128391655329,0.025,0.0748502994011976,0-0-338-3,owF,UT_011,intvr,1,fave,234.026557050782,42.23258471019951,5,also,0,0.30999700000000985,"","",S,#,S,"",final
418.6858181550232,989.465438098503,2196.038060479551,3.3346663420243923,4.085503940956224,4.491262151717473,4256.410256410256,0.04989069376878796,498.6508351655329,0.121,0.38535031847133755,0-0-361-3,owF,UT_011,intvr,1,fave,-854.3555543758841,40.715210631496014,5,also,0,0.29000800000000027,and,"",S,#,S,"",final
428.3375869696023,1181.7108811620453,2757.639707832563,2.835548785493279,3.987827039779153,4.612174310714178,5153.846153846154,0.0006078794734701694,503.0048591655329,0.029,0.27884615384615385,0-0-375-3,owF,UT_011,intvr,1,fave,131.50959984172314,44.70504410537955,5,also,0,0.0799870000000169,"",tell,S,#,S,T,final
448.36133537790204,968.5380627440676,2314.543501777465,2.617120950993875,3.689243345499973,4.283087249835994,4794.871794871795,0.011445271558563034,633.9766484965986,0.16899999999999998,0.46428571428571414,0-0-424-1,owF,UT_011,intvr,1,fave,147.7509452814006,46.09158546807838,5,so,1,0.339966000000004,"","",S,#,S,"",final
487.74241137270474,1335.6184046718404,2424.8476060714506,2.9701771314987213,3.504933958663099,3.989443423999721,4435.897435897436,0.001980042136878882,641.3446504965987,0.025,0.21929824561403513,0-0-447-1,owF,UT_011,intvr,1,fave,489.718081126983,43.836626501734195,5,go,1,0.08996600000000399,to,hiking,G,#,G,HH,final
605.1598456654897,1236.0756542616296,2092.241823710967,3.673714829692968,3.8385576678783653,4.8509068717154085,4794.871794871795,0.002646965485007472,703.6878281655329,0.059000000000000004,0.40972222222222227,0-0-466-1,owF,UT_011,intvr,1,fave,83.92614816373751,35.273650393368456,5,know,1,0.11999500000001717,you,"",N,#,N,"",final
430.34421504947824,641.8838597152424,1350.170307332693,2.804881994945964,4.013453835133009,3.7729687780942895,3358.974358974359,0.0023704198038953204,785.5670681655328,0.025,0.20161290322580647,0-0-489-1,owF,UT_011,intvr,1,fave,183.4515146057403,48.404591242217634,5,so,1,0.09997600000008333,"",can,S,#,S,K,final
571.069178054849,1256.5443898004087,2411.489022095049,2.8063686470442204,4.001186420293754,3.8729370576207582,4794.871794871795,0.0025100305768715513,796.4670321655328,0.025,0.16233766233766234,0-0-521-1,owF,UT_011,intvr,1,fave,90.76116811518109,43.807542858110445,5,know,1,0.13000499999998283,"",a,N,#,N,@,final
597.4929252298206,1466.467305669185,2581.2392193113715,3.337236038358137,3.252451540402458,4.282410601110846,5333.333333333333,0.001151712063412003,999.3552341655329,0.037000000000000005,0.1907216494845361,0-0-579-1,owF,UT_011,intvr,1,fave,81.72598662063511,39.03945176555461,5,know,1,0.169983000000002,you,"",N,#,N,"",final
447.595187986101,1240.5148214800877,2520.9629019262666,2.5050631611041583,3.9746846315673747,3.6844662587480257,4974.358974358975,0.000025502096243358705,1137.0138631723355,0.025,0.33783783783783783,0-0-622-1,owF,UT_011,intvr,1,fave,244.15733870941145,49.77240341510571,5,so,1,0.05004799999983334,"",you,S,#,S,Y,final
640.5244789325607,2302.4590870111833,2766.17603997578,3.682984102044443,3.9089741934480093,3.871810548105807,5333.333333333333,0.033386561900127426,1280.003906834467,0.041,0.07677902621722846,0-0-714-5,owF,UT_011,intvr,1,fave,240.84240663111174,49.94036590700309,5,navajo,2,0.5100099999999657,for,"",HH,#,HH,"",final
499.50595324279095,1103.2988417643162,2616.4757242463606,2.478264711072344,3.8054291520283074,4.018584212113326,5153.846153846154,0.004903355455673787,1304.1264491723357,0.049,0.24019607843137253,0-0-757-5,owF,UT_011,intvr,1,fave,133.04887354081677,43.67530130576033,5,navajo,2,0.18005299999981617,learn,or,HH,#,HH,owr,final
453.38443171405356,1162.31248896025,2175.0137869289338,1.9040457855065052,3.495677224133489,4.3296302975275305,4794.871794871795,0.0002884311286481821,1338.0617311791384,0.025,0.18656716417910452,0-0-777-1,owF,UT_011,intvr,1,fave,147.54032488841452,47.292658531017,5,so,1,0.11010799999985466,"",this,S,#,S,DH,final
491.59375174768354,1063.4268274175326,2230.4892195196567,3.00816286535546,4.138254237385772,4.372241439229859,4615.384615384615,0.0012911206151540375,1344.9177894965985,0.037,0.32456140350877194,0-0-791-1,owF,UT_011,intvr,1,fave,495.38273992482345,44.21530385731985,5,so,1,0.08996600000000399,[bracketed],i,S,#,S,ay,final
428.19775147749215,1129.9109047253075,2547.0224323021785,3.1684740326017473,3.1842310263595266,3.7786014563067325,4615.384615384615,0.0010322887299912212,1371.79255715873,0.039,0.20103092783505155,0-0-862-1,owF,UT_011,intvr,1,fave,119.44498804342716,43.60880725845231,5,so,1,0.16992200000004232,yeah,while,S,#,S,HH,final
631.9165391392373,1362.7058913522926,2285.7455347766595,3.8471674686627244,3.949474083537004,4.459465106783185,4256.410256410256,0.015623804174208855,1378.445514510204,0.025,0.17361111111111113,0-0-879-1,owF,UT_011,intvr,1,fave,-46912.292291040314,41.39157933767391,5,know,1,0.12011699999993652,you,"",N,#,N,"",final
