F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
610.4967508858047,2059.3855771265835,2780.814859166842,3.777094401385604,4.179510209449638,4.6806162836213465,6230.7692307692305,0.007841787943445738,1.39074716553288,0.061000000000000006,0.3961038961038961,0-0-1-2,eyF,UT_010,intvr,1,fave,344.10401951050255,31.37101621779421,4,okay,1,0.1299999999999999,"","",K,#,K,"",final
465.5867041975819,1743.7182756713128,2671.131624794294,2.2725724412660195,3.6932932059585055,3.7365243732402367,5871.794871794871,0.0016493849470088323,13.18274716553288,0.025,0.13586956521739132,0-0-42-0,eyF,UT_010,intvr,1,fave,92.89506946587768,38.70125515631264,4,a,1,0.16000000000000014,"",little,#,#,"",L,coextensive
427.2002676755717,1897.1590086473518,2526.4629557739413,2.376528059391334,3.462249324026989,3.731147655754571,5871.794871794871,0.0007749386686554987,28.38634716553288,0.025,0.0880281690140845,0-0-88-0,eyF,UT_010,intvr,1,fave,137.22176232955644,38.13438107477889,4,a,1,0.26000000000000156,"",reading,#,#,"",R,coextensive
853.2720843090908,2114.50807299076,2661.980584749765,3.65370497252766,3.724545148319139,4.790504044431639,5871.794871794871,0.005951088430107911,36.73234716553288,0.07700000000000001,0.6754385964912283,0-0-117-1,eyF,UT_010,intvr,1,fave,472.4181219273623,29.36969722947601,4,way,1,0.0899999999999963,relaxed,"",W,#,W,"",final
527.2447372384274,2383.2893527977476,2918.371329920551,3.4152942052283146,3.9797129638039506,4.41893606175348,6589.74358974359,0.016751118191168295,139.52215216553287,0.23900000000000002,0.9053030303030303,0-0-216-1,eyF,UT_010,intvr,1,fave,282.32530034323315,33.82590131867306,4,day,1,0.23999000000000592,typical,"",D,#,D,"",final
730.1146728260861,1626.788114021839,2570.5836246296913,3.9907445629262313,3.828997116172192,4.554905888043741,6051.282051282051,0.006882843271636115,198.2487478344671,0.063,0.3247422680412371,0-0-226-2,eyF,UT_010,intvr,1,fave,223.67901971262276,40.47955041969353,4,okay,1,0.16999799999999254,"","",K,#,K,"",final
660.3613838647095,1515.7583988628314,2458.830015963199,3.4302799263178163,3.3028043072469733,4.341775979763904,4794.871794871795,0.00007568021137407191,213.6632468344671,0.069,0.7340425531914894,0-0-255-2,eyF,UT_010,intvr,1,fave,NaN,39.47525098054998,4,okay,1,0.0700080000000014,"","",K,#,K,"",final
595.1479873647131,1660.5797474416702,2462.3521263181156,3.115759233902704,3.789995055718327,3.9322969658600884,5512.820512820513,0.004504273544387949,420.6057561655329,0.131,0.4962121212121212,0-0-423-2,eyF,UT_010,intvr,1,fave,470.1398495445776,50.9077608938168,4,okay,1,0.2399899999999775,"","",K,#,K,"",final
447.0867183823163,1685.7195810180158,2695.5197387730864,2.4668518564028314,3.260630673811808,4.039631855221921,5692.3076923076915,0.00022506302769301865,461.73824683446713,0.025,0.18656716417910452,0-0-457-1,eyF,UT_010,intvr,1,fave,123.02968125459992,45.58212791694605,4,say,1,0.11001599999997325,you,you,S,#,S,Y,final
514.4480992171975,1732.4492734594567,2455.83841338147,3.080031582898779,3.783228164473479,4.111708152631953,5692.3076923076915,0.0020120957697690395,760.2351415034013,0.059000000000000004,0.2521367521367522,0-0-695-4,eyF,UT_010,intvr,1,fave,79.70022470567932,40.12257095081799,4,crochet,1,0.21002199999998084,"","",SH,#,SH,"",final
