param,F1,F2,F3,error,file_name,id,group,label,max_formant,f0,intensity,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,4.474545185456108,5.067090236199067,5.5174590027976285,0.0016102276295934185,UT_018,0-0-1-0,intvr,ow,4974.358974358975,3.697589609532505,2.6127442173836255,1,6,okay,2,0.16000000000000014,"",thank,#,K,"",K,initial
1,0.07883480247746975,0.049615516864041524,0.030868300599947884,0.0016102276295934185,UT_018,0-0-1-0,intvr,ow,4974.358974358975,0.29631648369167957,0.03499643464972732,1,6,okay,2,0.16000000000000014,"",thank,#,K,"",K,initial
2,-0.0440002806030226,0.007697090121229597,-0.004990372364527651,0.0016102276295934185,UT_018,0-0-1-0,intvr,ow,4974.358974358975,0.12172168879729128,0.0010837431517039253,1,6,okay,2,0.16000000000000014,"",thank,#,K,"",K,initial
3,-0.019182709507935436,-0.01801921214518316,-0.0005991550993187823,0.0016102276295934185,UT_018,0-0-1-0,intvr,ow,4974.358974358975,-0.025106269349331134,0.006889971781110102,1,6,okay,2,0.16000000000000014,"",thank,#,K,"",K,initial
4,0.007103349829793112,-0.012985608228024338,-0.003665290112653351,0.0016102276295934185,UT_018,0-0-1-0,intvr,ow,4974.358974358975,-0.08229200381199717,-0.0053481473418296455,1,6,okay,2,0.16000000000000014,"",thank,#,K,"",K,initial
0,4.2856453250987,4.861254373111389,5.544566572917995,0.001306452930803661,UT_018,0-0-33-3,intvr,ow,5333.333333333333,3.312200214696114,2.7589439683856196,1,6,followed,0,0.08999999999999986,[bracketed],by,L,D,L,D,internal
1,0.010733038035867297,-0.04418908602905653,0.012540517769026838,0.001306452930803661,UT_018,0-0-33-3,intvr,ow,5333.333333333333,0.0029779071090755794,0.014011013781172683,1,6,followed,0,0.08999999999999986,[bracketed],by,L,D,L,D,internal
2,0.0004684077068973649,-0.021101572218542374,-0.01659151752226634,0.001306452930803661,UT_018,0-0-33-3,intvr,ow,5333.333333333333,0.0014917369841283058,-0.008779635315624978,1,6,followed,0,0.08999999999999986,[bracketed],by,L,D,L,D,internal
3,0.0013725592281264912,0.008690852451159636,-0.00842219157270747,0.001306452930803661,UT_018,0-0-33-3,intvr,ow,5333.333333333333,0.0014273216336823896,-0.003334345269630054,1,6,followed,0,0.08999999999999986,[bracketed],by,L,D,L,D,internal
4,-0.0014436295225453138,0.002770767169789658,0.001205194676850924,0.001306452930803661,UT_018,0-0-33-3,intvr,ow,5333.333333333333,-0.0017123172026394173,0.00211622886106122,1,6,followed,0,0.08999999999999986,[bracketed],by,L,D,L,D,internal
0,4.464163827661708,5.098069711616419,5.472939333273399,0.0015308960617112905,UT_018,0-0-74-0,intvr,ow,4615.384615384615,4.009539628657073,2.8311527060319674,1,6,okay,2,0.17999999999999972,"","",#,K,"",K,initial
1,0.06067851874145728,0.022369698146064862,0.005661609549733427,0.0015308960617112905,UT_018,0-0-74-0,intvr,ow,4615.384615384615,-0.07703733975237942,0.02836617210886823,1,6,okay,2,0.17999999999999972,"","",#,K,"",K,initial
2,-0.033017092843390945,0.013138022993145836,-0.010936585963025044,0.0015308960617112905,UT_018,0-0-74-0,intvr,ow,4615.384615384615,0.20379502407417796,-0.009795437034914936,1,6,okay,2,0.17999999999999972,"","",#,K,"",K,initial
3,0.0029123084989778492,-0.0061399305365103084,-0.009655569496162413,0.0015308960617112905,UT_018,0-0-74-0,intvr,ow,4615.384615384615,-0.053085261539021905,0.009405356972370077,1,6,okay,2,0.17999999999999972,"","",#,K,"",K,initial
4,0.00268503779504331,-0.0030090511563553523,0.003242456529288167,0.0015308960617112905,UT_018,0-0-74-0,intvr,ow,4615.384615384615,-0.13858460853368634,-0.0007778419580619644,1,6,okay,2,0.17999999999999972,"","",#,K,"",K,initial
0,4.44057194547073,5.230118441602433,5.51365432814778,0.0005950567502206756,UT_018,0-0-120-0,intvr,ow,4974.358974358975,3.8707200681786844,2.7492185097351873,1,6,okay,2,0.08000199999999325,"","",#,K,"",K,initial
1,0.04842261349338316,-0.03394005599207431,0.010790737683163238,0.0005950567502206756,UT_018,0-0-120-0,intvr,ow,4974.358974358975,0.020728476559725095,0.034496824289531186,1,6,okay,2,0.08000199999999325,"","",#,K,"",K,initial
2,-0.02708980837742246,-0.03310177754081747,-0.0044498102501843925,0.0005950567502206756,UT_018,0-0-120-0,intvr,ow,4974.358974358975,-0.013858425426974463,-0.0014597755547010038,1,6,okay,2,0.08000199999999325,"","",#,K,"",K,initial
3,0.0022501299399445146,-0.0012497288515522951,0.006441813997189515,0.0005950567502206756,UT_018,0-0-120-0,intvr,ow,4974.358974358975,0.0038538883645742317,0.0006296160782821135,1,6,okay,2,0.08000199999999325,"","",#,K,"",K,initial
4,-0.025809417170901308,-0.0166335414486927,-0.003597461675190678,0.0005950567502206756,UT_018,0-0-120-0,intvr,ow,4974.358974358975,0.0035181255913556697,0.0034956479903360815,1,6,okay,2,0.08000199999999325,"","",#,K,"",K,initial
0,4.479504333102357,4.997520940209349,5.427208448743189,0.0006369622548073979,UT_018,0-0-122-0,intvr,ow,4615.384615384615,3.596969399726677,2.7675856938732997,1,6,okay,2,0.07999399999999923,"","",#,K,"",K,initial
1,0.026186824706529645,0.0005261630034166922,0.010811532260915881,0.0006369622548073979,UT_018,0-0-122-0,intvr,ow,4615.384615384615,-0.023866562664947466,0.0038829281377101843,1,6,okay,2,0.07999399999999923,"","",#,K,"",K,initial
2,0.03166864400829108,0.012434866528019374,-0.0021210508141655247,0.0006369622548073979,UT_018,0-0-122-0,intvr,ow,4615.384615384615,-0.016552892421288767,-0.012584549671869727,1,6,okay,2,0.07999399999999923,"","",#,K,"",K,initial
3,-0.05204704975430411,0.0074941807774673175,-0.0003717719058489571,0.0006369622548073979,UT_018,0-0-122-0,intvr,ow,4615.384615384615,0.0034284801376243124,-0.0019352563183026028,1,6,okay,2,0.07999399999999923,"","",#,K,"",K,initial
4,0.02125869198779876,-0.003488705989252663,0.0024710594883168508,0.0006369622548073979,UT_018,0-0-122-0,intvr,ow,4615.384615384615,-0.006263347639936967,0.000029832849260280625,1,6,okay,2,0.07999399999999923,"","",#,K,"",K,initial
0,4.371311300108473,4.914692473018674,5.441294265762703,0.001713605848489409,UT_018,0-0-144-0,intvr,ow,5333.333333333333,3.6750937024655252,2.782744671568728,1,6,okay,2,0.06999999999999318,"","",#,K,"",K,initial
1,-0.005450273765049058,0.027486024615705866,0.011965397690740136,0.001713605848489409,UT_018,0-0-144-0,intvr,ow,5333.333333333333,0.004430177544899843,0.012140475924535377,1,6,okay,2,0.06999999999999318,"","",#,K,"",K,initial
2,0.0125530912331422,-0.009067367727425673,0.0014130589581113774,0.001713605848489409,UT_018,0-0-144-0,intvr,ow,5333.333333333333,0.000027795402279775488,-0.002225689924807206,1,6,okay,2,0.06999999999999318,"","",#,K,"",K,initial
3,0.008125125225001013,-0.002596311824831603,0.02633615698998315,0.001713605848489409,UT_018,0-0-144-0,intvr,ow,5333.333333333333,-0.0007935123562931742,-0.0009214101385570661,1,6,okay,2,0.06999999999999318,"","",#,K,"",K,initial
4,-0.006282292969559858,0.00770555962247544,0.02921338111181943,0.001713605848489409,UT_018,0-0-144-0,intvr,ow,5333.333333333333,0.00041966197459384626,-0.0004811012457781594,1,6,okay,2,0.06999999999999318,"","",#,K,"",K,initial
0,4.503697132149502,5.033206511834594,5.546228321643774,0.0015013001693409422,UT_018,0-0-184-0,intvr,ow,5153.846153846154,3.9434518371103877,2.7808259422252806,1,6,okay,2,0.11000100000001112,"","",#,K,"",K,initial
1,0.020593371626916573,0.011238564552295337,0.013177088751208982,0.0015013001693409422,UT_018,0-0-184-0,intvr,ow,5153.846153846154,-0.20373378235694872,0.013434393220358366,1,6,okay,2,0.11000100000001112,"","",#,K,"",K,initial
