F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
436.6833230295148,1670.671983761479,2414.006599191715,2.9702713639265323,3.717607113616295,4.095070123400578,5333.333333333333,0.00011820862131301753,1.7727471655328797,0.025,0.33783783783783783,0-0-3-1,ae,UT_016,intvr,1,fave,109.35046125309995,42.82281048720377,7,thank,1,0.050000000000000044,"",you,TH,NG,TH,NG,internal
598.4710791041192,1474.5821133963343,2344.008371549156,2.7957801616474858,3.8634752217843986,3.774742323529806,5333.333333333333,0.00224467969550784,7.833947165532879,0.085,0.3346456692913386,0-0-20-0,ae,UT_016,intvr,1,fave,293.3039986340179,49.733301163017295,7,as,1,0.23000000000000043,so,you,#,Z,owF,Z,initial
623.6853796217916,1688.869070364275,2497.70668760094,2.9997754495594373,3.7891823370187154,4.007763709451408,5333.333333333333,0.000574321624483528,17.72194716553288,0.04100000000000001,0.3306451612903227,0-0-46-0,ae,UT_016,intvr,1,fave,80.03602183451243,37.59263371719609,7,ask,1,0.1000009999999989,i,you,#,S,ay,S,initial
498.5647501479914,1997.1452361491115,2567.1798078908714,3.0861017681302805,3.85905675461376,3.613704891395546,4794.871794871795,0.0022272839338870233,20.756948165532883,0.07100000000000001,0.3317757009345795,0-0-55-0,ae,UT_016,intvr,1,fave,97.71410201539145,37.18821017106887,7,and,1,0.18999900000000025,"",also,#,N,"",N,initial
546.8770662027866,1606.0767855191089,2289.6757318677546,3.0855182008519635,3.7900304354559733,4.197672483378229,5333.333333333333,0.00039800177626801963,28.08035283446712,0.037000000000000005,0.324561403508772,0-0-74-0,ae,UT_016,intvr,1,fave,92.7575465584255,45.08793342087449,7,asked,1,0.08999999999999986,be,to,#,S,iyF,S,initial
633.5881841996062,1626.3352071702757,2489.5063837092207,2.947063397228099,3.5995436707174115,4.077460943517985,5333.333333333333,0.0006093194320579002,30.17435283446712,0.045,0.3358208955223881,0-0-80-0,ae,UT_016,intvr,1,fave,127.87760318678339,35.49504031126674,7,at,1,0.11000000000000298,"",a,#,T,"",T,initial
659.4112152576733,1146.4666655365725,2232.6772854408696,2.58052950841136,4.0238453114146395,3.8942477997253406,5512.820512820513,0.0007856002957383349,31.83035283446712,0.037,0.32456140350877194,0-0-85-3,ae,UT_016,intvr,1,fave,257.0850278279434,42.53284407680757,7,relaxed,1,0.08999999999999986,"",pace,L,K,L,K,internal
368.4453565566784,1551.8950751416235,2859.2595484139974,3.6244457459069626,3.798543414635474,4.355570702615134,5512.820512820513,0.00047956823644789635,43.81265383446712,0.027000000000000003,0.32142857142857145,0-0-108-0,ae,UT_016,intvr,1,fave,506.0245929388908,44.982582667674976,7,and,1,0.05999700000000274,"",what,#,N,"",N,initial
496.7265423575445,1629.2586205547218,2535.549067056128,2.9563273127934484,3.5536488689525525,4.168592480210375,5333.333333333333,0.00044179722815662484,62.81265383446712,0.027000000000000003,0.32142857142857145,0-0-141-0,ae,UT_016,intvr,1,fave,1652.2378583182888,35.917034576144495,7,and,1,0.05999700000000274,"",of,#,N,"",N,initial
536.6753036722106,1477.304266693437,2401.9605854922893,2.3276266138351005,3.47329845398547,4.004176092658715,5333.333333333333,0.00028229942728918907,123.39484516553289,0.035,0.33653846153846156,0-0-156-0,ae,UT_016,intvr,1,fave,301.2501478135402,41.76372424471403,7,and,1,0.08000199999999325,"",then,#,N,"",N,initial
530.5246081744367,1593.5275665740576,2578.280675138061,2.512488510313132,3.6786475678523427,3.9762404472744124,5153.846153846154,0.0004149942293921591,303.3327591655328,0.04100000000000001,0.3306451612903227,0-0-246-1,ae,UT_016,intvr,1,fave,433.36898986193626,45.672842808000745,7,that,1,0.09997500000002901,"",turned,DH,T,DH,T,internal
460.11084361718747,1705.508448920888,2917.22320769927,3.0609746923417434,3.8998058433659883,4.43394286947459,5871.794871794871,0.00036262155979814337,306.0557391655329,0.027000000000000003,0.32142857142857145,0-0-254-0,ae,UT_016,intvr,1,fave,NaN,38.5149761903017,7,and,1,0.05999800000000732,"",what,#,N,"",N,initial
603.1276001747337,1394.324596411827,2575.7863237959596,2.043427306167198,4.297989358257761,4.013504163292748,5333.333333333333,0.00028764703409102653,316.37304716553285,0.031,0.32978723404255317,0-0-278-1,ae,UT_016,intvr,1,fave,310.347628763746,51.21644514553945,7,that,1,0.0700069999999755,about,"",DH,T,DH,T,internal
579.4243742132302,1424.1611688064777,2640.9612121623572,2.9688558125680355,3.4585834605565804,4.057304009157062,5333.333333333333,0.0004733729611362539,351.47873983446715,0.047,0.3263888888888889,0-0-294-1,ae,UT_016,intvr,1,fave,483.6303865588446,50.08359577925708,7,that,1,0.12002499999999827,when,"",DH,T,DH,T,internal
617.8850102952767,1388.8582850405642,2435.9369583491007,2.461695555486718,3.760240178012646,4.195879185361388,4974.358974358975,0.00022020352361740516,352.0087421655329,0.027000000000000003,0.32142857142857145,0-0-296-1,ae,UT_016,intvr,1,fave,0.0,47.30610371924876,7,happened,1,0.05999800000000732,"","",HH,P,HH,P,internal
694.3373865007549,1332.837868263625,2465.5690859657716,3.150091381344127,3.744246971709476,4.412850219724443,5512.820512820513,0.0017339455142979534,410.12226016553285,0.055,0.33536585365853655,0-0-321-1,ae,UT_016,intvr,1,fave,100.80501881647788,48.12681984313991,7,lattice,1,0.1399839999999699,a,or,L,T,L,T,internal
664.8857104244559,1498.956530296291,2485.5576574924826,3.352640625907412,3.2997597927434748,4.000371845485278,5512.820512820513,0.000865833213293385,424.37184650340134,0.037000000000000005,0.324561403508772,0-0-338-1,ae,UT_016,intvr,1,fave,290.7404619435613,44.574453279542716,7,had,1,0.09002699999996366,you,to,HH,#,HH,T,final
