param,F1,F2,F3,error,file_name,id,group,label,max_formant,f0,intensity,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,311.6878866580625,1183.4848740463651,1708.9785836705419,0.00008737090432013037,UT_015,0-0-3-1,intvr,ae,4435.897435897436,110.3723908059797,33.220313587465796,1,8,thank,1,0.06000000000000005,"",you,TH,NG,TH,NG,internal
1,22.83314280017089,-36.76278069024781,16.458786775475172,0.00008737090432013037,UT_015,0-0-3-1,intvr,ae,4435.897435897436,0.8569197292912688,-0.43272619884297114,1,8,thank,1,0.06000000000000005,"",you,TH,NG,TH,NG,internal
2,-13.920394652481825,0.5579631603989231,-27.611473046336076,0.00008737090432013037,UT_015,0-0-3-1,intvr,ae,4435.897435897436,0.06075428288858509,-0.1689828241016187,1,8,thank,1,0.06000000000000005,"",you,TH,NG,TH,NG,internal
3,1.2226243049051875,1.1877363339566531,16.835353674982688,0.00008737090432013037,UT_015,0-0-3-1,intvr,ae,4435.897435897436,-0.15429796075629468,-0.0651628858147788,1,8,thank,1,0.06000000000000005,"",you,TH,NG,TH,NG,internal
4,-3.392095633787769,-7.466051732783891,-3.1788399342836633,0.00008737090432013037,UT_015,0-0-3-1,intvr,ae,4435.897435897436,-0.03530773385075324,0.006185779025614124,1,8,thank,1,0.06000000000000005,"",you,TH,NG,TH,NG,internal
0,445.23831557004576,1190.8625452220738,1964.0618994068523,0.003485701931855497,UT_015,0-0-41-0,intvr,ae,6589.74358974359,171.98553148574157,30.985449009415486,1,8,ask,1,0.21999999999999886,i,"",#,S,ay,S,initial
1,-22.92036602569089,133.54898657985123,54.23658367937407,0.003485701931855497,UT_015,0-0-41-0,intvr,ae,6589.74358974359,120.51532101766225,-1.2644230956911997,1,8,ask,1,0.21999999999999886,i,"",#,S,ay,S,initial
2,0.8337984568969888,-37.403751692240355,-12.861286681528542,0.003485701931855497,UT_015,0-0-41-0,intvr,ae,6589.74358974359,55.591005314469975,0.2373506962494274,1,8,ask,1,0.21999999999999886,i,"",#,S,ay,S,initial
3,7.573961492153851,-14.10793347958002,-79.78986742396347,0.003485701931855497,UT_015,0-0-41-0,intvr,ae,6589.74358974359,-3.079648674732482,-0.34000544299454916,1,8,ask,1,0.21999999999999886,i,"",#,S,ay,S,initial
4,-7.958977669249363,-26.15078028034639,10.633852883303117,0.003485701931855497,UT_015,0-0-41-0,intvr,ae,6589.74358974359,-25.619444030279737,-0.7195524688663717,1,8,ask,1,0.21999999999999886,i,"",#,S,ay,S,initial
0,473.2642850458483,942.2817847124196,1799.0851752135914,0.0006815093209068922,UT_015,0-0-47-0,intvr,ae,5692.3076923076915,73.21433682938004,29.4640136085071,1,8,ask,1,0.08999999999999986,"",for,#,S,"",S,initial
1,8.404597464623292,4.5179440194786995,-21.53278833675896,0.0006815093209068922,UT_015,0-0-47-0,intvr,ae,5692.3076923076915,2.653109791504903,-1.8273856988998871,1,8,ask,1,0.08999999999999986,"",for,#,S,"",S,initial
2,-2.623379951804082,12.943215488686972,15.259114383135392,0.0006815093209068922,UT_015,0-0-47-0,intvr,ae,5692.3076923076915,1.431487186035156,-0.5005371974381321,1,8,ask,1,0.08999999999999986,"",for,#,S,"",S,initial
3,4.107838313613929,18.44828496396404,23.994135655956423,0.0006815093209068922,UT_015,0-0-47-0,intvr,ae,5692.3076923076915,0.7803101211816283,0.23576789861778175,1,8,ask,1,0.08999999999999986,"",for,#,S,"",S,initial
4,-4.72792530216426,-4.601730994971735,-4.761781093441481,0.0006815093209068922,UT_015,0-0-47-0,intvr,ae,5692.3076923076915,0.17039427295526366,0.150529160448718,1,8,ask,1,0.08999999999999986,"",for,#,S,"",S,initial
0,540.3998253326096,1071.4300140430169,1731.7313199034174,0.0023412560551098463,UT_015,0-0-67-1,intvr,ae,5871.794871794871,280.7072474725503,26.942415777420916,1,8,task,1,0.16000000000000014,"","",T,S,T,S,internal
1,-15.21652911318931,12.682332433675219,11.779391465473246,0.0023412560551098463,UT_015,0-0-67-1,intvr,ae,5871.794871794871,-3.1288167747770785,2.229415249187145,1,8,task,1,0.16000000000000014,"","",T,S,T,S,internal
2,-13.140573691902622,21.46713744348306,19.91066161782706,0.0023412560551098463,UT_015,0-0-67-1,intvr,ae,5871.794871794871,6.022367649507487,0.3956503287042473,1,8,task,1,0.16000000000000014,"","",T,S,T,S,internal
3,1.9722304450685715,3.524064202155471,41.23596674567929,0.0023412560551098463,UT_015,0-0-67-1,intvr,ae,5871.794871794871,-0.9676509343069029,0.05726506668650193,1,8,task,1,0.16000000000000014,"","",T,S,T,S,internal
4,-9.704805378797971,-3.205308574731256,5.843215169285269,0.0023412560551098463,UT_015,0-0-67-1,intvr,ae,5871.794871794871,6.266004287697797,0.5210624600102753,1,8,task,1,0.16000000000000014,"","",T,S,T,S,internal
0,405.13497287927134,1138.1168247808168,1873.5058172449421,0.0008745773017518599,UT_015,0-0-79-0,intvr,ae,4974.358974358975,68.14649934892623,25.065349941606385,1,8,and,1,0.11999899999999997,"","",#,N,"",N,initial
1,-22.5254085540199,-3.60968728217647,-4.381097707359217,0.0008745773017518599,UT_015,0-0-79-0,intvr,ae,4974.358974358975,-2.3920915294129372,-1.1182132322015386,1,8,and,1,0.11999899999999997,"","",#,N,"",N,initial
