param,F1,F2,F3,error,file_name,id,group,label,max_formant,f0,intensity,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,386.49382050172363,1453.4061008658898,2106.7260244478757,0.01376927831243017,UT_012,0-0-1-2,intvr,eyF,6769.2307692307695,80.80759822558521,23.103551686097976,1,4,okay,1,0.32999999999999985,"","",K,#,K,"",final
1,42.91107379095503,-86.19893642669167,-29.47365835195445,0.01376927831243017,UT_012,0-0-1-2,intvr,eyF,6769.2307692307695,-5.549124444982729,0.12112143586304627,1,4,okay,1,0.32999999999999985,"","",K,#,K,"",final
2,-12.67385563176536,18.23882420638585,17.62304462231884,0.01376927831243017,UT_012,0-0-1-2,intvr,eyF,6769.2307692307695,13.948115406149668,-0.27912422577452967,1,4,okay,1,0.32999999999999985,"","",K,#,K,"",final
3,-17.725308978358846,36.153762675131304,-31.989973982115828,0.01376927831243017,UT_012,0-0-1-2,intvr,eyF,6769.2307692307695,-17.46796471183907,0.18074766333623687,1,4,okay,1,0.32999999999999985,"","",K,#,K,"",final
4,-12.662434842217046,17.65683314803675,35.0834002150027,0.01376927831243017,UT_012,0-0-1-2,intvr,eyF,6769.2307692307695,12.684682467733147,-0.06377388813309137,1,4,okay,1,0.32999999999999985,"","",K,#,K,"",final
0,398.48909736514895,1298.6454896273824,1849.6757647463567,0.0035912611747063615,UT_012,0-0-101-2,intvr,eyF,5333.333333333333,304.8698418017993,24.50948042311269,1,4,okay,1,0.34999899999999684,"","",K,#,K,"",final
1,0.6729112322184666,-17.301815901681803,1.508465740087397,0.0035912611747063615,UT_012,0-0-101-2,intvr,eyF,5333.333333333333,-35.15940368670564,0.8645501892536211,1,4,okay,1,0.34999899999999684,"","",K,#,K,"",final
2,-4.127632665854229,-22.690712669702695,-22.533546612465553,0.0035912611747063615,UT_012,0-0-101-2,intvr,eyF,5333.333333333333,61.55997895210557,-1.1617458407707248,1,4,okay,1,0.34999899999999684,"","",K,#,K,"",final
3,-10.999130004748341,1.8667207616078973,-12.083008307034197,0.0035912611747063615,UT_012,0-0-101-2,intvr,eyF,5333.333333333333,85.69813232441065,-1.023529653307797,1,4,okay,1,0.34999899999999684,"","",K,#,K,"",final
4,9.521552335635272,11.572304379877657,17.44910941551957,0.0035912611747063615,UT_012,0-0-101-2,intvr,eyF,5333.333333333333,20.464735550621143,0.19121968306361303,1,4,okay,1,0.34999899999999684,"","",K,#,K,"",final
0,419.7808160816985,1146.255471147266,1591.970873960728,0.0030201028543416436,UT_012,0-0-151-2,intvr,eyF,4615.384615384615,NaN,24.309954081625435,1,4,okay,1,0.07000700000000393,"","",K,#,K,"",final
1,-29.30424856771983,31.664112048044817,-8.270514174417308,0.0030201028543416436,UT_012,0-0-151-2,intvr,eyF,4615.384615384615,NaN,0.7269717149122954,1,4,okay,1,0.07000700000000393,"","",K,#,K,"",final
2,-8.257512864372943,-28.674390225392653,12.895362732003207,0.0030201028543416436,UT_012,0-0-151-2,intvr,eyF,4615.384615384615,NaN,-0.19951078198833017,1,4,okay,1,0.07000700000000393,"","",K,#,K,"",final
