param,F1,F2,F3,error,file_name,id,group,label,max_formant,f0,intensity,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,307.9434559571415,815.6512639106958,1642.9062211108628,0.01838153401182073,UT_005,0-0-1-0,intvr,ow,4794.871794871795,204.07030226699771,32.830590277033046,1,8,okay,2,0.14000000000000012,"","",#,K,"",K,initial
1,37.27784425074679,-24.33763259777146,-53.094708825425926,0.01838153401182073,UT_005,0-0-1-0,intvr,ow,4794.871794871795,54.3679572051075,-1.2828234986355151,1,8,okay,2,0.14000000000000012,"","",#,K,"",K,initial
2,15.837117584126458,36.614241852495184,-4.28504769603055,0.01838153401182073,UT_005,0-0-1-0,intvr,ow,4794.871794871795,-11.070126886586932,-0.21789609093487772,1,8,okay,2,0.14000000000000012,"","",#,K,"",K,initial
3,-1.6344422267569165,-87.0812089271969,-51.998904019973395,0.01838153401182073,UT_005,0-0-1-0,intvr,ow,4794.871794871795,-12.546419628324784,-0.5557555049379436,1,8,okay,2,0.14000000000000012,"","",#,K,"",K,initial
4,-10.963265652027562,-33.09935508824903,-36.66243279209202,0.01838153401182073,UT_005,0-0-1-0,intvr,ow,4794.871794871795,7.209251281404849,0.3735310066943347,1,8,okay,2,0.14000000000000012,"","",#,K,"",K,initial
0,294.501906408515,737.5926076497246,1539.9573296806493,0.0010823111068922467,UT_005,0-0-180-0,intvr,ow,4256.410256410256,148.01233366620696,34.6038549985057,1,8,okay,2,0.06999900000000991,"","",#,K,"",K,initial
1,-8.847199672725019,8.618512139421014,4.663885339471283,0.0010823111068922467,UT_005,0-0-180-0,intvr,ow,4256.410256410256,-5.5297354673653025,-0.20312264887854425,1,8,okay,2,0.06999900000000991,"","",#,K,"",K,initial
2,-5.138117083209282,-45.08995441866723,-15.25563799681404,0.0010823111068922467,UT_005,0-0-180-0,intvr,ow,4256.410256410256,-0.5948682137040103,0.3144527740648897,1,8,okay,2,0.06999900000000991,"","",#,K,"",K,initial
3,4.395635032759458,19.802667086900094,-6.338990460476014,0.0010823111068922467,UT_005,0-0-180-0,intvr,ow,4256.410256410256,0.5692909095199201,-0.24963529811527252,1,8,okay,2,0.06999900000000991,"","",#,K,"",K,initial
4,-1.1702379719087903,10.932939032609063,0.9927726855295574,0.0010823111068922467,UT_005,0-0-180-0,intvr,ow,4256.410256410256,-0.4166015235249313,-0.07427289762350142,1,8,okay,2,0.06999900000000991,"","",#,K,"",K,initial
0,280.09248537285555,791.1308109034242,1454.3796169576183,0.0037816595433567226,UT_005,0-0-200-0,intvr,ow,4256.410256410256,148.07405046710338,37.48448204181005,1,8,okay,2,0.11999499999998875,"","",#,K,"",K,initial
1,-14.307837098818888,-5.039505868537701,-75.50806383429588,0.0037816595433567226,UT_005,0-0-200-0,intvr,ow,4256.410256410256,-6.5830541328236905,-1.657779783753841,1,8,okay,2,0.11999499999998875,"","",#,K,"",K,initial
2,-3.3575925684993875,-18.260379282522646,-17.146708100987915,0.0037816595433567226,UT_005,0-0-200-0,intvr,ow,4256.410256410256,5.505555820662579,-0.6778471005487328,1,8,okay,2,0.11999499999998875,"","",#,K,"",K,initial
3,5.384813308388386,-2.04236344228831,-12.721661575765772,0.0037816595433567226,UT_005,0-0-200-0,intvr,ow,4256.410256410256,1.784688542936152,-0.33233122953787664,1,8,okay,2,0.11999499999998875,"","",#,K,"",K,initial
4,-0.9157983471378641,-0.538149328465147,12.761854458892904,0.0037816595433567226,UT_005,0-0-200-0,intvr,ow,4256.410256410256,-0.03363648440972611,-0.031299179134173016,1,8,okay,2,0.11999499999998875,"","",#,K,"",K,initial
0,390.88268492748466,763.9251348963037,1586.995076670083,0.0006625415458090486,UT_005,0-0-224-0,intvr,ow,5333.333333333333,110.18853506788491,39.96755543605826,1,8,okay,2,0.11000000000001364,"","",#,K,"",K,initial
1,19.04399888145211,31.332759104895626,-8.16503535474314,0.0006625415458090486,UT_005,0-0-224-0,intvr,ow,5333.333333333333,-18.805146647680886,-3.7319367651816524,1,8,okay,2,0.11000000000001364,"","",#,K,"",K,initial
2,2.504609693569946,5.229333972073251,1.5712631356569635,0.0006625415458090486,UT_005,0-0-224-0,intvr,ow,5333.333333333333,-3.396394917967882,-0.89492385584483,1,8,okay,2,0.11000000000001364,"","",#,K,"",K,initial
3,-1.5779424757094234,10.511420837839198,3.0178178288760926,0.0006625415458090486,UT_005,0-0-224-0,intvr,ow,5333.333333333333,-3.965757702739211,-0.514450061017012,1,8,okay,2,0.11000000000001364,"","",#,K,"",K,initial
4,-5.3175038562945485,-7.1546679647927665,0.4942039599305762,0.0006625415458090486,UT_005,0-0-224-0,intvr,ow,5333.333333333333,-4.723756258879803,-0.22655412079913972,1,8,okay,2,0.11000000000001364,"","",#,K,"",K,initial
0,332.172302623689,755.9930670910387,1512.4440431888167,0.0038721520866741386,UT_005,0-0-312-0,intvr,ow,4435.897435897436,185.98240150951358,33.98816946783296,1,8,okay,2,0.1399839999999699,"","",#,K,"",K,initial
1,17.22843612574547,97.98538945920092,14.06863176758105,0.0038721520866741386,UT_005,0-0-312-0,intvr,ow,4435.897435897436,64.61459982461125,-1.1265227617936604,1,8,okay,2,0.1399839999999699,"","",#,K,"",K,initial
2,-10.246154749807875,62.97286028285466,21.190994278199224,0.0038721520866741386,UT_005,0-0-312-0,intvr,ow,4435.897435897436,52.74113533135598,-0.9370217098425814,1,8,okay,2,0.1399839999999699,"","",#,K,"",K,initial
3,-0.0598373309342323,19.823490805143226,-22.087894187546027,0.0038721520866741386,UT_005,0-0-312-0,intvr,ow,4435.897435897436,15.911818035911828,0.07461224694504238,1,8,okay,2,0.1399839999999699,"","",#,K,"",K,initial
4,-18.08809633556389,1.9611294563006518,-41.43425483824652,0.0038721520866741386,UT_005,0-0-312-0,intvr,ow,4435.897435897436,-8.373731612098656,-0.5535028571210638,1,8,okay,2,0.1399839999999699,"","",#,K,"",K,initial
0,318.0701697057818,637.9195238733339,965.8084470595253,0.014834940673247537,UT_005,0-0-366-0,intvr,ow,3000.0,253.30570567246534,40.176617726827324,1,8,okay,2,0.08999599999998509,"",fun,#,K,"",K,initial
