F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
516.5978438742512,938.5702125558614,2032.1624853992416,3.5331635394188194,4.122603869356833,4.247827264511471,4794.871794871795,0.01838153401182073,1.1527471655328796,0.025,0.1524390243902439,0-0-1-0,ow,UT_005,intvr,1,fave,288.5989891435652,46.4294660304944,8,okay,2,0.14000000000000012,"","",#,K,"",K,initial
395.32351098584417,1024.556923305714,2149.973637308266,2.885980162020478,3.9879371223347246,3.8021954305038013,4256.410256410256,0.0010823111068922467,74.28444616553287,0.027000000000000003,0.2872340425531915,0-0-180-0,ow,UT_005,intvr,1,fave,209.32104966924175,48.93724104927878,8,okay,2,0.06999900000000991,"","",#,K,"",K,initial
369.76959323089403,1112.7414560195784,1935.1749597099927,3.0827633756245154,4.153855041140465,4.260228030822844,4256.410256410256,0.0037816595433567226,136.6908461655329,0.047,0.3263888888888889,0-0-200-0,ow,UT_005,intvr,1,fave,209.40833040609573,53.011062882058496,8,okay,2,0.11999499999998875,"","",#,K,"",K,initial
582.1914107557956,1160.147642924496,2238.1422302230717,2.906239562336203,3.5608807136292535,3.4542358205401924,5333.333333333333,0.0006625415458090486,165.88625783446713,0.025,0.18656716417910452,0-0-224-0,ow,UT_005,intvr,1,fave,155.83012071102624,56.52265895257212,8,okay,2,0.11000000000001364,"","",#,K,"",K,initial
449.48480553196146,1430.9385379174273,2087.3863838481584,3.377738874464695,3.809000742866968,4.031929700796435,4435.897435897436,0.0038721520866741386,272.5244591655329,0.027000000000000003,0.16463414634146345,0-0-312-0,ow,UT_005,intvr,1,fave,263.0188345774725,48.06653022164452,8,okay,2,0.1399839999999699,"","",#,K,"",K,initial
496.42046470217264,1063.0449106452706,1666.0042568186561,3.911613949134799,3.885926306714137,4.230084391621124,3000.0,0.014834940673247537,356.0605541655329,0.029,0.2543859649122807,0-0-366-0,ow,UT_005,intvr,1,fave,358.22836438848793,56.81831767955851,8,okay,2,0.08999599999998509,"",fun,#,K,"",K,initial
516.4319340843297,1028.2434084236631,2500.8516126063932,2.5400798527324544,3.0130723159174306,3.880966457549465,4435.897435897436,0.000014930535228935345,358.85855350340137,0.025,0.33783783783783783,0-0-373-1,ow,UT_005,intvr,1,fave,478.24292936122885,56.910820816273,8,local,1,0.05001799999996592,a,event,L,K,L,K,internal
560.7418352202398,1007.4864631754747,2743.7524086208855,3.2155987952346776,3.076349838888587,4.3330166640092855,4794.871794871795,0.0015056736420958497,453.8934491655329,0.035,0.11904761904761904,0-0-439-2,ow,UT_005,intvr,1,fave,93.90638500264019,44.3952913168872,8,blown,1,0.2699890000000096,full,"",L,N,L,N,internal
507.0599413381809,991.3893893623351,1699.62691522693,2.856851249281785,3.1774006615811485,3.792414216461319,4615.384615384615,0.0002855682761479174,480.2125461655329,0.025,0.24038461538461536,0-0-454-2,ow,UT_005,intvr,1,fave,101.61840478883893,52.94282558235656,8,growing,1,0.07998600000001943,"",up,R,i,R,i,internal
469.5444205440533,952.720368704682,2713.402601843718,2.1297306913306486,3.0267134717619846,4.064810286729334,5333.333333333333,0.00023068839892649942,538.9249285034012,0.025,0.24038461538461536,0-0-522-1,ow,UT_005,intvr,1,fave,97.4251334874446,52.10897329389659,8,logan,1,0.08001800000010917,"",canyon,L,G,L,G,internal
536.5680615550567,853.5479760141186,2141.045244128135,3.711049749045048,3.24538741020608,4.7237709558511405,4615.384615384615,0.0013157144955731571,569.667964834467,0.025,0.24038461538461545,0-0-554-1,ow,UT_005,intvr,1,fave,250.14522396997802,45.01838777816886,8,moment,1,0.080016999999998,that,"",M,M,M,M,internal
436.2327010596204,987.1664999706468,1775.4546735034717,2.769645186699039,3.261039965640487,3.76433377618509,4794.871794871795,0.00006615016879571784,601.2634351723357,0.025,0.33783783783783783,0-0-619-1,ow,UT_005,intvr,1,fave,450.3220419275797,48.087631103410395,8,going,1,0.0500489999999445,"",to,G,i,G,i,internal
465.6515597309871,1153.278009819701,2290.7138331880947,2.84524154226315,4.202271902065121,3.735043071674144,4794.871794871795,0.0013550387428723238,762.5786544965987,0.035,0.3070175438596492,0-0-714-1,ow,UT_005,intvr,1,fave,356.2468304290537,46.21917552804004,8,going,1,0.08996600000000399,"",down,G,i,G,i,internal
531.0451454598981,1290.0989124467324,2307.3054014730938,3.710665362150491,3.842516195432701,3.695809094830979,5153.846153846154,0.0027947284199693356,850.5116664965987,0.027000000000000003,0.16463414634146345,0-0-802-0,ow,UT_005,intvr,1,fave,186.89841924494198,44.58454730540957,8,okay,2,0.13995299999999133,"","",#,K,"",K,initial
394.11349074123996,1384.7996761926274,2405.6526068551493,3.0216326009729246,4.386519428826972,4.565735858473754,4794.871794871795,0.00697378331642526,860.0626544965986,0.029,0.2543859649122807,0-0-821-0,ow,UT_005,intvr,1,fave,222.62763574714592,46.88564176144429,8,okay,2,0.08996500000000651,"","",#,K,"",K,initial
493.7983840005759,1039.8805347931877,2415.644664689136,2.4672478219678853,3.5888593758371874,4.115596132346371,4794.871794871795,0.000850100129077949,990.1183495034013,0.025,0.20161290322580647,0-0-996-0,ow,UT_005,intvr,1,fave,208.5229070784241,46.81344826724498,8,over,1,0.10003600000004553,"",this,#,V,"",V,initial
642.9872765694649,1289.4101054874407,2833.2369029886468,3.977127388195293,3.6954464715528466,4.6050556566728025,5512.820512820513,0.003451245728875631,1173.216604165533,0.025,0.17361111111111113,0-0-1086-1,ow,UT_005,intvr,1,fave,113.44474269655132,42.44654835659122,8,going,1,0.11999600000012833,"","",G,i,G,i,internal
679.8596764256259,2400.9232392082113,3096.2401120794534,3.6816155638748347,4.051679705343643,4.336294878549865,6230.7692307692305,0.01922450122981986,1.6997471655328797,0.43900000000000006,0.9461206896551724,0-0-1-2,eyF,UT_005,intvr,1,fave,183.4400832726114,45.756158326793106,8,okay,1,0.43999999999999995,"","",K,#,K,"",final
465.98492367554763,2158.848791566247,2932.2330362298017,2.831175553128264,3.85748419115793,4.3523677935012355,6589.74358974359,0.0034234119032703746,16.69274716553288,0.025,0.1524390243902439,0-0-38-0,eyF,UT_005,intvr,1,fave,294.2350300177431,42.84758192827223,8,a,1,0.14000000000000057,"",two,#,#,"",T,coextensive
617.8833483273481,1881.7246991815678,3453.992558470176,3.616710136990173,4.042834429444305,4.908936123076332,6769.2307692307695,0.00972953278395522,35.79334816553288,0.07900000000000001,0.42934782608695665,0-0-92-2,eyF,UT_005,intvr,1,fave,216.0791160069994,48.27194601064924,8,okay,1,0.1599999999999966,"","",K,#,K,"",final
454.9925475785255,1410.7471992529202,2335.454938538809,2.354767867537253,3.9467981929611096,3.9715772459268237,4615.384615384615,0.00029430451653288776,51.70634716553288,0.025,0.24038461538461536,0-0-136-1,eyF,UT_005,intvr,1,fave,87.68988284305759,50.20450429528427,8,way,1,0.07999799999999624,that,we,W,#,W,W,final
409.5005239741418,1698.5105049661147,2944.8726449913074,3.205652765043219,4.284407309898606,4.547753007352632,5512.820512820513,0.00016320480613954855,54.47634716553288,0.025,0.2976190476190476,0-0-144-0,eyF,UT_005,intvr,1,fave,133.8304176533871,59.297417162811236,8,a,1,0.05999800000000022,get,rough,#,#,T,R,coextensive
683.2885596870995,1670.0730682343997,2647.276335994323,3.373405676231763,3.7149121022251026,4.352921156668278,4794.871794871795,0.0013447131226773852,74.49044916553288,0.119,0.826388888888889,0-0-180-2,eyF,UT_005,intvr,1,fave,NaN,45.45042587805112,8,okay,1,0.11999500000000296,"","",K,#,K,"",final
554.9576235896947,1608.38234389431,2352.3833326817366,3.157701327720231,3.977137626043811,4.091372674508209,4794.871794871795,0.010782653022746665,136.92385316553288,0.093,0.6458333333333334,0-0-200-2,eyF,UT_005,intvr,1,fave,NaN,46.32267064708299,8,okay,1,0.11999499999998875,"","",K,#,K,"",final
631.8522332124701,1467.2343467434541,2197.341267714792,3.145712417763809,3.5803724547304916,3.716563508744927,4615.384615384615,0.0008526736562794354,166.1182548344671,0.089,0.7807017543859649,0-0-224-2,eyF,UT_005,intvr,1,fave,514.4098876348565,58.12884917838638,8,okay,1,0.08999600000001351,"","",K,#,K,"",final
713.5699331146062,1760.5920685904707,2793.909510279885,3.9806854574229376,3.3360220448394418,4.374802884996837,5333.333333333333,0.0013079655641426411,182.81624983446713,0.025,0.20161290322580647,0-0-249-2,eyF,UT_005,intvr,1,fave,341.3569990232717,77.86951468514991,8,okay,1,0.10000600000000759,"","",K,#,K,"",final
900.1453285190296,2119.9096588885222,2473.0292201125408,3.430616683419589,3.7152446178071155,3.9709369302763147,4974.358974358975,0.0032512159472452163,207.4320441655329,0.16699999999999998,0.7455357142857143,0-0-295-1,eyF,UT_005,intvr,1,fave,508.9595913232772,39.87712148879741,8,day,1,0.1999969999999962,typical,"",D,#,D,"",final
581.0532499379784,1460.0082947491455,2268.615007883949,2.8385099188866487,3.8105852768011204,3.556615572922526,4435.897435897436,0.0006360192357673174,272.7704558344671,0.099,0.7983870967741936,0-0-312-2,eyF,UT_005,intvr,1,fave,435.53327236214653,47.14077289798782,8,okay,1,0.10000600000000759,"","",K,#,K,"",final
498.02307843264157,1860.2863622326543,2331.420576883249,3.3674758273115604,4.080996873545031,4.571341565104975,6589.74358974359,0.0041172624317686694,356.2465428344671,0.061000000000000006,0.4919354838709678,0-0-366-2,eyF,UT_005,intvr,1,fave,473.14237780487093,46.388848476302876,8,okay,1,0.10000599999995075,"",fun,K,#,K,F,final
430.4962294883762,1636.2484257439778,2535.109985773075,2.059985281767161,3.842321477883235,3.8730339370986697,4794.871794871795,0.0006449353437259212,453.0584378344671,0.025,0.20161290322580647,0-0-435-1,eyF,UT_005,intvr,1,fave,98.43521165970245,51.903998816246286,8,they,1,0.10000600000000759,are,like,DH,#,DH,L,final
450.7947223411761,1952.6883306918032,2644.7015999215455,2.757963102097832,3.8256719445429512,4.304555195597256,6589.74358974359,0.0004568111476015291,680.7752465034014,0.049,0.3951612903225807,0-0-656-1,eyF,UT_005,intvr,1,fave,120.2882850244825,51.00209189036319,8,say,1,0.10003699999992932,you,was,S,#,S,W,final
