param,F1,F2,F3,error,file_name,id,group,label,max_formant,f0,intensity,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,376.29685938303317,1279.789318458482,1724.3307447006516,0.006378324063438435,UT_017,0-0-1-2,intvr,eyF,4974.358974358975,212.6881811422779,31.561917362827195,1,4,okay,1,0.31000000000000005,"","",K,#,K,"",final
1,31.632034960073163,-54.638672157410326,-46.64978634344992,0.006378324063438435,UT_017,0-0-1-2,intvr,eyF,4974.358974358975,-100.02142535432245,1.7428531564402703,1,4,okay,1,0.31000000000000005,"","",K,#,K,"",final
2,18.08141415184913,-17.595792471754123,18.170926587833073,0.006378324063438435,UT_017,0-0-1-2,intvr,eyF,4974.358974358975,-26.117070332665985,-1.5268292571196347,1,4,okay,1,0.31000000000000005,"","",K,#,K,"",final
3,-16.963103557728164,-13.327322826519156,-14.37889407741881,0.006378324063438435,UT_017,0-0-1-2,intvr,eyF,4974.358974358975,7.705151676334864,-1.346918396314987,1,4,okay,1,0.31000000000000005,"","",K,#,K,"",final
4,2.4346432753493663,9.927111230264554,12.738580767152897,0.006378324063438435,UT_017,0-0-1-2,intvr,eyF,4974.358974358975,32.15913605996712,0.6442061792615856,1,4,okay,1,0.31000000000000005,"","",K,#,K,"",final
0,286.6578307856207,1265.5571362014693,1724.3595880098535,0.000981949179544817,UT_017,0-0-36-0,intvr,eyF,4615.384615384615,279.9094750880649,33.81521964082985,1,4,a,1,0.16000000000000014,is,interview,#,#,Z,i,coextensive
1,19.263964437483953,-54.61451690656986,11.334252372541597,0.000981949179544817,UT_017,0-0-36-0,intvr,eyF,4615.384615384615,19.925444658011706,0.454431316575324,1,4,a,1,0.16000000000000014,is,interview,#,#,Z,i,coextensive
2,-3.6673657794054257,-19.218486913837562,7.888204352112094,0.000981949179544817,UT_017,0-0-36-0,intvr,eyF,4615.384615384615,-4.60289699985881,-0.6966084175461291,1,4,a,1,0.16000000000000014,is,interview,#,#,Z,i,coextensive
3,-0.4286107340394929,-26.092012497600596,0.25686800183462266,0.000981949179544817,UT_017,0-0-36-0,intvr,eyF,4615.384615384615,0.1971051550802089,0.043242280660545696,1,4,a,1,0.16000000000000014,is,interview,#,#,Z,i,coextensive
4,-1.8799028147278698,-7.036962062311464,0.9230317582292479,0.000981949179544817,UT_017,0-0-36-0,intvr,eyF,4615.384615384615,-2.93915725239751,-0.19339961771402336,1,4,a,1,0.16000000000000014,is,interview,#,#,Z,i,coextensive
0,293.68595244665863,1316.1543371679527,1748.5467491719744,0.0006360078079142891,UT_017,0-0-81-0,intvr,eyF,5512.820512820513,215.25786018569028,33.802576929455974,1,4,a,1,0.17999999999999972,is,reading,#,#,Z,R,coextensive
1,19.42983769702312,-49.14127219210369,8.690857025343925,0.0006360078079142891,UT_017,0-0-81-0,intvr,eyF,5512.820512820513,95.57056043929403,-1.8165136678755076,1,4,a,1,0.17999999999999972,is,reading,#,#,Z,R,coextensive
2,2.2988022192976545,-3.864651476640073,12.914322298166503,0.0006360078079142891,UT_017,0-0-81-0,intvr,eyF,5512.820512820513,-35.87581630907156,-1.5576225092436697,1,4,a,1,0.17999999999999972,is,reading,#,#,Z,R,coextensive
3,-6.605187486393384,3.785709797775285,14.616585371583355,0.0006360078079142891,UT_017,0-0-81-0,intvr,eyF,5512.820512820513,-11.782948991618463,0.23211369016619457,1,4,a,1,0.17999999999999972,is,reading,#,#,Z,R,coextensive
4,-4.798613120090563,-5.990044043597075,-4.334218685633877,0.0006360078079142891,UT_017,0-0-81-0,intvr,eyF,5512.820512820513,17.39988831858988,0.3117099836025967,1,4,a,1,0.17999999999999972,is,reading,#,#,Z,R,coextensive
0,345.0110578134973,1147.7033030413033,1594.6864337622294,0.0018032066163314096,UT_017,0-0-151-2,intvr,eyF,5512.820512820513,-182.7451490163803,28.343349849676617,1,4,okay,1,0.09999900000001105,"","",K,#,K,"",final
1,-16.292641026203718,-30.792894986045845,-38.16506172852842,0.0018032066163314096,UT_017,0-0-151-2,intvr,eyF,5512.820512820513,319.0206468105316,2.0454205882228935,1,4,okay,1,0.09999900000001105,"","",K,#,K,"",final
2,9.975677262081934,16.163534505757436,8.214567856291918,0.0018032066163314096,UT_017,0-0-151-2,intvr,eyF,5512.820512820513,-189.8635172843933,-0.8927708721964924,1,4,okay,1,0.09999900000001105,"","",K,#,K,"",final
