param,F1,F2,F3,error,file_name,id,group,label,max_formant,f0,intensity,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,452.65836256634265,996.8915268694832,1623.280177099842,0.0063178160728180255,UT_009,0-0-1-1,intvr,ae,5333.333333333333,175.14345817821595,30.252332312247724,1,5,thank,1,0.5500000000000003,"",you,TH,NG,TH,NG,internal
1,9.3125599497188,-18.223321566324017,1.7449326505484049,0.0063178160728180255,UT_009,0-0-1-1,intvr,ae,5333.333333333333,-20.772388724722987,1.1019519468862766,1,5,thank,1,0.5500000000000003,"",you,TH,NG,TH,NG,internal
2,9.404822447116024,15.862084214566762,11.363440422076406,0.0063178160728180255,UT_009,0-0-1-1,intvr,ae,5333.333333333333,-120.7142493634019,-2.287980666391876,1,5,thank,1,0.5500000000000003,"",you,TH,NG,TH,NG,internal
3,-4.794933589491406,6.931548503195432,-6.893214687002106,0.0063178160728180255,UT_009,0-0-1-1,intvr,ae,5333.333333333333,-83.9931416441832,0.25390277496054475,1,5,thank,1,0.5500000000000003,"",you,TH,NG,TH,NG,internal
4,-3.4323200877389786,-3.2420560841136026,18.977675414972936,0.0063178160728180255,UT_009,0-0-1-1,intvr,ae,5333.333333333333,-67.75412742371918,-0.6107132464322436,1,5,thank,1,0.5500000000000003,"",you,TH,NG,TH,NG,internal
0,425.876990385939,1080.1231097040213,1881.5013854871886,0.000982383675283777,UT_009,0-0-42-0,intvr,ae,5692.3076923076915,65.26274596693668,34.70731919436558,1,5,ask,1,0.15000000000000036,i,basic,#,S,ay,S,initial
1,-11.957955074315498,94.95945544211058,35.17919790307989,0.000982383675283777,UT_009,0-0-42-0,intvr,ae,5692.3076923076915,1.9123210925213856,0.6371286565923895,1,5,ask,1,0.15000000000000036,i,basic,#,S,ay,S,initial
2,-18.27189455787622,8.073092797136752,6.209540534844193,0.000982383675283777,UT_009,0-0-42-0,intvr,ae,5692.3076923076915,-0.40159940441181097,-0.8734477799580719,1,5,ask,1,0.15000000000000036,i,basic,#,S,ay,S,initial
3,-1.2177521631853172,4.598108390340882,36.4584547163236,0.000982383675283777,UT_009,0-0-42-0,intvr,ae,5692.3076923076915,-0.046434994388679485,0.5179500658346209,1,5,ask,1,0.15000000000000036,i,basic,#,S,ay,S,initial
4,-2.6073758112671936,11.717682268031787,6.611210155344866,0.000982383675283777,UT_009,0-0-42-0,intvr,ae,5692.3076923076915,-0.1033847025459309,-0.4114111438012591,1,5,ask,1,0.15000000000000036,i,basic,#,S,ay,S,initial
0,358.3694226756162,1180.4176046020202,1798.0287622480332,0.00009020314548868347,UT_009,0-0-74-1,intvr,ae,4974.358974358975,64.91030050518845,30.379434160145706,1,5,that,1,0.059999000000001246,something,you,DH,T,DH,T,internal
1,20.758549306131215,-18.124724745622633,10.98313446912114,0.00009020314548868347,UT_009,0-0-74-1,intvr,ae,4974.358974358975,0.8177139683405596,-0.262880708588213,1,5,that,1,0.059999000000001246,something,you,DH,T,DH,T,internal
2,-9.870030665581428,2.1816908696188166,20.59432592568233,0.00009020314548868347,UT_009,0-0-74-1,intvr,ae,4974.358974358975,-0.2379340811169743,0.15658998899154142,1,5,that,1,0.059999000000001246,something,you,DH,T,DH,T,internal
3,0.9828174892198365,-14.002383976884001,10.195577019967981,0.00009020314548868347,UT_009,0-0-74-1,intvr,ae,4974.358974358975,0.31772053659650523,-0.04529618157243931,1,5,that,1,0.059999000000001246,something,you,DH,T,DH,T,internal
4,-1.8117267439131826,-7.959403677850038,-6.821432601183385,0.00009020314548868347,UT_009,0-0-74-1,intvr,ae,4974.358974358975,-0.0019977153554841505,-0.0020806660871244276,1,5,that,1,0.059999000000001246,something,you,DH,T,DH,T,internal
0,410.9445300492385,1142.8304746728238,1865.8624470108464,0.000252706714136832,UT_009,0-0-80-0,intvr,ae,5153.846153846154,67.13443498173729,28.286562019077344,1,5,and,1,0.0799999999999983,"",then,#,N,"",N,initial
1,-4.651909353512283,15.710774640780468,16.017542216936004,0.000252706714136832,UT_009,0-0-80-0,intvr,ae,5153.846153846154,-4.7479815213009715,-2.859572476907685,1,5,and,1,0.0799999999999983,"",then,#,N,"",N,initial
2,1.9512602539998873,9.508316808121961,30.077822936683127,0.000252706714136832,UT_009,0-0-80-0,intvr,ae,5153.846153846154,-2.3343417427968234,-0.5740530767217642,1,5,and,1,0.0799999999999983,"",then,#,N,"",N,initial
3,-5.728575010153283,2.200171394021147,37.841652625764944,0.000252706714136832,UT_009,0-0-80-0,intvr,ae,5153.846153846154,-1.4004442234290764,0.14482074705889492,1,5,and,1,0.0799999999999983,"",then,#,N,"",N,initial
4,-0.8095235173382895,4.743120904914465,35.815499138432735,0.000252706714136832,UT_009,0-0-80-0,intvr,ae,5153.846153846154,-0.2718167117855046,0.08589370874030777,1,5,and,1,0.0799999999999983,"",then,#,N,"",N,initial
0,445.0406636924197,962.4172396896315,2041.2853116109463,0.0011405583137550513,UT_009,0-0-84-1,intvr,ae,5512.820512820513,108.94009334926187,29.67377760843908,1,5,last,1,0.09000100000000089,the,part,L,S,L,S,internal
1,19.91565566474726,-26.667904881393135,18.15741192902426,0.0011405583137550513,UT_009,0-0-84-1,intvr,ae,5512.820512820513,-10.35337154797004,0.6051037806907509,1,5,last,1,0.09000100000000089,the,part,L,S,L,S,internal
2,-20.657714508811072,-3.4398419820436574,-33.798672857175546,0.0011405583137550513,UT_009,0-0-84-1,intvr,ae,5512.820512820513,-0.7628411203624927,-0.036454798738807526,1,5,last,1,0.09000100000000089,the,part,L,S,L,S,internal
3,10.606075716583632,12.855376686588027,-17.351631147861838,0.0011405583137550513,UT_009,0-0-84-1,intvr,ae,5512.820512820513,-0.30884912397168307,0.44700001923675003,1,5,last,1,0.09000100000000089,the,part,L,S,L,S,internal
4,-8.588416503176347,-36.94296827421236,-16.19222959585619,0.0011405583137550513,UT_009,0-0-84-1,intvr,ae,5512.820512820513,0.114744872831793,0.004591578399217866,1,5,last,1,0.09000100000000089,the,part,L,S,L,S,internal
0,430.44962305075563,1055.608914986453,2035.7383911990157,0.0035136229225916802,UT_009,0-0-97-1,intvr,ae,6410.25641025641,70.39142093393909,31.98897499312134,1,5,have,1,0.1399990000000031,i,forty,HH,V,HH,V,internal
1,36.13676394505326,32.23647532494422,-32.037364313305694,0.0035136229225916802,UT_009,0-0-97-1,intvr,ae,6410.25641025641,1.2189856796612468,0.8512513348495362,1,5,have,1,0.1399990000000031,i,forty,HH,V,HH,V,internal
2,-22.83674870378084,56.031595861166636,-20.661399114825954,0.0035136229225916802,UT_009,0-0-97-1,intvr,ae,6410.25641025641,1.4294558162610138,0.23864140127732214,1,5,have,1,0.1399990000000031,i,forty,HH,V,HH,V,internal
3,6.787167608814976,-10.231360651135521,1.2015231518754188,0.0035136229225916802,UT_009,0-0-97-1,intvr,ae,6410.25641025641,-0.04707596451268511,-0.46630621786472704,1,5,have,1,0.1399990000000031,i,forty,HH,V,HH,V,internal
4,-4.43256608901254,17.244731908212337,84.18597082404028,0.0035136229225916802,UT_009,0-0-97-1,intvr,ae,6410.25641025641,-0.1719479259495272,-0.0575598503119199,1,5,have,1,0.1399990000000031,i,forty,HH,V,HH,V,internal
0,362.7918091435274,1217.4891944487144,1894.331959768259,0.0016491372001751926,UT_009,0-0-101-0,intvr,ae,5333.333333333333,75.15027242316697,33.530439432668146,1,5,and,1,0.2700010000000006,"",i,#,N,"",N,initial
1,6.435613933442233,10.283762190878255,39.6166224217974,0.0016491372001751926,UT_009,0-0-101-0,intvr,ae,5333.333333333333,1.2024981398331107,-1.1244793096969858,1,5,and,1,0.2700010000000006,"",i,#,N,"",N,initial
2,-6.602747986144133,-4.085960480055597,19.043838073575838,0.0016491372001751926,UT_009,0-0-101-0,intvr,ae,5333.333333333333,0.6406759961553661,-0.9957562745107129,1,5,and,1,0.2700010000000006,"",i,#,N,"",N,initial
3,0.5966023706794807,-5.243735134090381,-6.842948863909179,0.0016491372001751926,UT_009,0-0-101-0,intvr,ae,5333.333333333333,0.7598012175435969,-0.9371328224316972,1,5,and,1,0.2700010000000006,"",i,#,N,"",N,initial
4,-4.938636033612113,-2.2288221492347096,23.613684633113206,0.0016491372001751926,UT_009,0-0-101-0,intvr,ae,5333.333333333333,0.0075248775860217165,-0.6084341627954126,1,5,and,1,0.2700010000000006,"",i,#,N,"",N,initial
0,425.9385516008923,946.3522586942743,1895.5160992546296,0.000705909963671586,UT_009,0-0-104-0,intvr,ae,5871.794871794871,144.6403351139868,33.01788845064225,1,5,ask,1,0.1099969999999999,just,that,#,S,T,S,initial
1,-3.399698093268071,19.34417801068127,35.90178083172305,0.000705909963671586,UT_009,0-0-104-0,intvr,ae,5871.794871794871,103.67819654085004,0.45983543058783743,1,5,ask,1,0.1099969999999999,just,that,#,S,T,S,initial
2,-11.203304584941446,9.48949457654576,-40.28728094568888,0.000705909963671586,UT_009,0-0-104-0,intvr,ae,5871.794871794871,76.28550219311006,-1.0814230442055695,1,5,ask,1,0.1099969999999999,just,that,#,S,T,S,initial
3,0.08372664644949084,-7.207034186425148,-9.562568076924213,0.000705909963671586,UT_009,0-0-104-0,intvr,ae,5871.794871794871,41.22720173556999,0.3346195350212701,1,5,ask,1,0.1099969999999999,just,that,#,S,T,S,initial
4,0.06968875404721186,-5.942423742840791,23.365122124357164,0.000705909963671586,UT_009,0-0-104-0,intvr,ae,5871.794871794871,7.977119393663283,0.15293719733802114,1,5,ask,1,0.1099969999999999,just,that,#,S,T,S,initial
0,405.26685903219544,997.344035548192,1930.3273019654948,0.00044526369913360577,UT_009,0-0-112-0,intvr,ae,5153.846153846154,88.22010241390763,29.628527810532844,1,5,at,1,0.07000000000000028,"",a,#,T,"",T,initial
1,-7.080173517116896,-0.1473843372107764,21.554068000199898,0.00044526369913360577,UT_009,0-0-112-0,intvr,ae,5153.846153846154,12.041260790906563,-2.2049740557081883,1,5,at,1,0.07000000000000028,"",a,#,T,"",T,initial
2,-18.89322435607226,-21.969107030018083,-10.801810451129978,0.00044526369913360577,UT_009,0-0-112-0,intvr,ae,5153.846153846154,11.596748504714014,-0.6489328389786877,1,5,at,1,0.07000000000000028,"",a,#,T,"",T,initial
3,-4.6375352083543016,-5.105961198565641,-9.327021989204669,0.00044526369913360577,UT_009,0-0-112-0,intvr,ae,5153.846153846154,10.282660535888226,-0.09752549273419575,1,5,at,1,0.07000000000000028,"",a,#,T,"",T,initial
4,-3.150519637029002,-5.342649301088757,4.921980578883169,0.00044526369913360577,UT_009,0-0-112-0,intvr,ae,5153.846153846154,3.8777081129230737,-0.0649326390318663,1,5,at,1,0.07000000000000028,"",a,#,T,"",T,initial
0,318.9493569862289,1215.4768859598048,1842.0439930093346,0.0044419633159157625,UT_009,0-0-140-0,intvr,ae,5333.333333333333,77.91710694548992,32.69800327046609,1,5,and,1,0.26000300000000465,"",what,#,N,"",N,initial
1,-3.791373006014405,46.85936363498332,-0.27819005626850274,0.0044419633159157625,UT_009,0-0-140-0,intvr,ae,5333.333333333333,0.030859402284917792,-0.2514509496323579,1,5,and,1,0.26000300000000465,"",what,#,N,"",N,initial
2,-0.38091855309115236,-23.244598459866868,20.702846095679398,0.0044419633159157625,UT_009,0-0-140-0,intvr,ae,5333.333333333333,-0.2707470044494178,-0.5679132711080864,1,5,and,1,0.26000300000000465,"",what,#,N,"",N,initial
3,1.4813730761273094,-0.6271685126173115,15.83231562499637,0.0044419633159157625,UT_009,0-0-140-0,intvr,ae,5333.333333333333,-0.11976164689531288,-0.06708291426000812,1,5,and,1,0.26000300000000465,"",what,#,N,"",N,initial
4,0.6123864244199503,-3.5883214660846883,63.51016957485728,0.0044419633159157625,UT_009,0-0-140-0,intvr,ae,5333.333333333333,0.0948146027911303,0.05737595531057904,1,5,and,1,0.26000300000000465,"",what,#,N,"",N,initial
0,347.4123284087035,1256.5349873415423,1991.6245169512476,0.0023611813839226727,UT_009,0-0-146-0,intvr,ae,5333.333333333333,86.17088955838888,35.14421970311853,1,5,and,1,0.14999799999999652,"",what,#,N,"",N,initial
1,-0.4667762476036586,29.924884766324215,4.008288698857712,0.0023611813839226727,UT_009,0-0-146-0,intvr,ae,5333.333333333333,0.9639463764498313,-1.4446905402146601,1,5,and,1,0.14999799999999652,"",what,#,N,"",N,initial
2,-13.583363522842692,-11.997039609576055,-18.54972317453915,0.0023611813839226727,UT_009,0-0-146-0,intvr,ae,5333.333333333333,0.5505368828783102,-0.7758453394808932,1,5,and,1,0.14999799999999652,"",what,#,N,"",N,initial
3,2.748257219604808,-1.457520336166044,4.113309581463693,0.0023611813839226727,UT_009,0-0-146-0,intvr,ae,5333.333333333333,0.46159358830074204,-0.4939968370444335,1,5,and,1,0.14999799999999652,"",what,#,N,"",N,initial
4,-9.237343718487361,2.012343225672766,1.6659977271679252,0.0023611813839226727,UT_009,0-0-146-0,intvr,ae,5333.333333333333,0.5146676756358595,-0.306681594427455,1,5,and,1,0.14999799999999652,"",what,#,N,"",N,initial
0,412.89460774971667,1083.2819514100968,1896.1937097534385,0.00028904266492873603,UT_009,0-0-159-1,intvr,ae,5333.333333333333,88.40283624317203,34.40346998100752,1,5,have,1,0.0899959999999993,where,you,HH,V,HH,V,internal
1,-7.3343333223828,34.316246913621015,26.933853461710076,0.00028904266492873603,UT_009,0-0-159-1,intvr,ae,5333.333333333333,1.8276548039650637,-1.5557472096460323,1,5,have,1,0.0899959999999993,where,you,HH,V,HH,V,internal
2,-13.682560962331973,-11.980393024777477,-8.22324656746003,0.00028904266492873603,UT_009,0-0-159-1,intvr,ae,5333.333333333333,1.3900070963474713,-0.9560249247192036,1,5,have,1,0.0899959999999993,where,you,HH,V,HH,V,internal
3,-0.029659761397969577,8.372064558467839,18.04977407043726,0.00028904266492873603,UT_009,0-0-159-1,intvr,ae,5333.333333333333,0.4872874874395059,-0.024007585991474123,1,5,have,1,0.0899959999999993,where,you,HH,V,HH,V,internal
4,-0.26754121274049836,1.2664235726975455,2.783184963303188,0.00028904266492873603,UT_009,0-0-159-1,intvr,ae,5333.333333333333,0.42532072036220964,-0.022170024262980093,1,5,have,1,0.0899959999999993,where,you,HH,V,HH,V,internal
0,456.2428884532806,1098.1790082595942,1840.6754904076577,0.0788621234057866,UT_009,0-0-213-1,intvr,ae,5512.820512820513,3132.6142785549164,40.726858383074195,1,5,yeah,1,0.19000300000001857,"","",Y,#,Y,"",final
1,-30.858881149594264,-104.94492460191265,-26.430836078474492,0.0788621234057866,UT_009,0-0-213-1,intvr,ae,5512.820512820513,-3561.294902212918,3.4904125102993975,1,5,yeah,1,0.19000300000001857,"","",Y,#,Y,"",final
2,49.078421489320014,33.4967521949787,20.174972146468974,0.0788621234057866,UT_009,0-0-213-1,intvr,ae,5512.820512820513,2240.392191387713,2.622170316613655,1,5,yeah,1,0.19000300000001857,"","",Y,#,Y,"",final
3,2.157282772478903,29.859564385496252,86.09322877233936,0.0788621234057866,UT_009,0-0-213-1,intvr,ae,5512.820512820513,-968.6481109075248,1.6628818049932383,1,5,yeah,1,0.19000300000001857,"","",Y,#,Y,"",final
4,-22.51182271975456,-32.1367070012831,44.77558984470118,0.0788621234057866,UT_009,0-0-213-1,intvr,ae,5512.820512820513,231.8361198073253,0.6268640169592707,1,5,yeah,1,0.19000300000001857,"","",Y,#,Y,"",final
0,431.0793850682451,1142.4995495375008,1797.3963220215094,0.0001043838511983712,UT_009,0-0-238-1,intvr,ae,5333.333333333333,72.8877745781389,39.24138798048301,1,5,that,1,0.10000600000000759,"",is,DH,T,DH,T,internal
1,-0.19103592144933249,-20.719263435694128,18.712074800084586,0.0001043838511983712,UT_009,0-0-238-1,intvr,ae,5333.333333333333,-0.15190329542058548,-0.5099936458115257,1,5,that,1,0.10000600000000759,"",is,DH,T,DH,T,internal
2,-1.5019925850143043,-8.128090152361994,8.952998414003615,0.0001043838511983712,UT_009,0-0-238-1,intvr,ae,5333.333333333333,0.14598804874385735,-0.096023277037105,1,5,that,1,0.10000600000000759,"",is,DH,T,DH,T,internal
3,0.9963403427318331,12.523314438561199,-8.541772140819152,0.0001043838511983712,UT_009,0-0-238-1,intvr,ae,5333.333333333333,0.11976782888637377,-0.11919897781136246,1,5,that,1,0.10000600000000759,"",is,DH,T,DH,T,internal
4,-1.7842147903670682,-6.583664994917536,-5.604752337774409,0.0001043838511983712,UT_009,0-0-238-1,intvr,ae,5333.333333333333,-0.003408366887191646,-0.11851640540258401,1,5,that,1,0.10000600000000759,"",is,DH,T,DH,T,internal
0,389.4396025073255,1183.660271275651,1883.8816616629854,0.00040563118927284354,UT_009,0-0-241-6,intvr,ae,5153.846153846154,69.30786717591013,33.03703333329287,1,5,understandable,1,0.08999700000001098,totally,and,T,N,T,N,internal
1,2.253519159311706,28.5558205338438,-16.47433849593438,0.00040563118927284354,UT_009,0-0-241-6,intvr,ae,5153.846153846154,0.1613742071204273,-0.5047973612432218,1,5,understandable,1,0.08999700000001098,totally,and,T,N,T,N,internal
2,1.0614089364442922,-47.71238797834761,-13.01275728820263,0.00040563118927284354,UT_009,0-0-241-6,intvr,ae,5153.846153846154,0.5356615185762177,0.5443838356361246,1,5,understandable,1,0.08999700000001098,totally,and,T,N,T,N,internal
3,0.4118711301717165,1.5723506100409081,14.891948585538897,0.00040563118927284354,UT_009,0-0-241-6,intvr,ae,5153.846153846154,-0.14742102761914894,-0.23032764353593393,1,5,understandable,1,0.08999700000001098,totally,and,T,N,T,N,internal
